Terminal Code,Customer site.,Address,Postcode 
T092B0301064G262,ธนาคารออมสิน,ธนาคารออมสิน สาขาเทอร์มินอล 21 โคราช(G2) ห้องที่ 2040 ชั้น 2 เลขที่ 99 ถ.มิตรภาพ-หนองคาย ต.ในเมือง อ.เมือง จ.นครราชสีมา  044498577-8,30000
T014B030BE31G262,ธนาคารออมสิน,7-Eleven สาขาประโคนชัย (0805)  1 ม.6 ต.ประโคนชัย อ.ประโคนชัย จ.บุรีรัมย์ 31140,31140
T022B030BE67G262,ธนาคารออมสิน,ตลาดสดดงขุย 201/7-8 ม.2 ต.ดงขุย  อ.ชนแดน จ.เพชรบูรณ์ 67150,67150
T003B030BE42G262,ธนาคารออมสิน,ตลาดสดเอกชน (ร้านลดาภัณฑ์)  249 ม.12 ต.ธาตุ อ.เชียงคาน จ.เลย 42110,42110
T014B030BE64G262,ธนาคารออมสิน,พี เค มินิมาร์ท 17 ต.กลางดง อ.ทุ่งเสลี่ยม จ.สุโขทัย 64150,64150
T027B030BE53G262,ธนาคารออมสิน,7-Eleven สาขาศรีพนมมาศ (4653) เลขที่ 169 ถ.เขาน้ำตก ต.ศรีพนมมาศ อ.ลับแล จ.อุตรดิตถ์  53130,53130
T059B030BE41G262,ธนาคารออมสิน,สำนักงานเทศบาลตาลเลียน  ม.2 ถ.อุดร-สุวรรณคูหา ต.ตาลเลียน อ.กุดจับ จ.อุดรธานี 41250,41250
T020B030BE48G262,ธนาคารออมสิน,7-Eleven สาขาปลาปาก (6228)  330 หมู่ 2 ต.ปลาปาก อ.ปลาปาก จ.นครพนม,48160
T001B030BE65G262,ธนาคารออมสิน,7-Eleven สาขาสิงหวัฒน์ (5106)  ต.ในเมือง อ.เมือง จ.พิษณุโลก 65000,65000
T002B030BE34G262,ธนาคารออมสิน,7-Eleven สาขาซอยบ่อนไก่ 3 (9888)  165 ถนนสุขาอุปภัมภ์ ต.ในเมือง อ.เมือง จ.อุบลราชธานี 34000,34000
T012B030BE47G262,ธนาคารออมสิน,7-Eleven สาขา ปตท.คำตากล้า (13438) 96 หมู่ 15 ต.คำตากล้า อ.คำตากล้า จ.สกลนคร 47250,47250
T056B030BE47G262,ธนาคารออมสิน,ร้านคมเพชรสโตร์ 39 หมู่ 7 ต.มาย อ.บ้านม่วง จ.สกลนคร 47140,47140
T013B030BE49G262,ธนาคารออมสิน,7-Eleven สาขาคำชะอี (5057)  17 หมู่ 6 ต.น้ำเที่ยง อ.คำชะอี จ.มุกดาหาร 49110,49110
T012B030BE46G262,ธนาคารออมสิน,7-Eleven สาขาชุมชนร่องคำ (9526) เลขที่ 45/1 หมู่ 2 ต.ร่องคำ อ.ร่องคำ จ.กาฬสินธุ์ 46210,46210
T007B030BE45G262,ธนาคารออมสิน,7-Eleven สาขาโพธิ์ชัย(05461) 87 หมู่ 17 ต.ขามเปี้ย อ.โพธิ์ชัย จ.ร้อยเอ็ด 45230,45230
T035B030BE44G262,ธนาคารออมสิน,มหาวิทยาลัยมหาสารคาม(ตลาดน้อย) หอพัก 41/20 ต.ขามเรียง อ.กันทรวิชัย จ.มหาสารคาม 44150,44150
T028B030BE45G262,ธนาคารออมสิน,7-Eleven สาขา ปตท.สระบุศย์ (อาจสามารถ) (12009) 310 หมู่ 5 ต.อาจสามารถ อ.อาจสามารถ จ.ร้อยเอ็ด 45160,45160
T018B030BE45G262,ธนาคารออมสิน,ร้านโชคชัยไหมไทย 366 หมู่ 12 ต.บัวแดง อ.ปทุมรัตน์ จ.ร้อยเอ็ด 45190,45190
T048B030BE45G262,ธนาคารออมสิน,7-Eleven สาขาถนนกองพล 10 (9040)  25/51 ถ.มีโชคชัย ต.ในเมือง อ.เมือง จ.ร้อยเอ็ด 45000,45000
T018B030BE60G262,ธนาคารออมสิน,บขส.ตาคลี ตลาดศรีเทพ ต.ตาคลี อ.ตาคลี จ.นครสวรรค์,60140
T015B030BE92G262,ธนาคารออมสิน,OTOP นวัตวิถีเกาะลิบง 97 ม.4 ต.เกาะลิบง อ.กันตัง จ.ตรัง 92110,92110
T089B030BE14G262,ธนาคารออมสิน,บริเวณธนาคารออมสินภาค 14  129 หมู่ 3 ต.คลองสวนพลู อ.พระนครศรีอยุธยา จ.พระนครศรีอยุธยา 13000,13000
T082B030BE32G262,ธนาคารออมสิน,สถานีบริการน้ำมัน ปตท. จอมพระ เลขที่ 3 หมู่ที่ 4 ต.จอมพระ อ.จอมพระ จ.สุรินทร์ 32180 คุณชัยชนะ โทร. 09 5525 2959,32180
T021B030BE39G262,ธนาคารออมสิน,สำนักงานเทศบาลตำบลหนองแก  เลขที่ 154 หมู่ที่ 2 ต.หนองแก อ.ศรีบุญเรือง จ.หนองบัวลำภู 39180,39180
T091B0301072G262,ธนาคารออมสิน,เครื่องอยู่โกดัง บริษัท กรีน คอนแทร็คท์ จำกัด  25/35 ม.3 ซ.เทพฤกษ์  ถ.เลียบคลองราษฎร์พัฒนา1 ต.คอกกระบือ อ.เมืองสมุทรสาคร จ.สมุทรสาคร 74000 ,74000
T070B030BE46G262,ธนาคารออมสิน,ร้านต้นโภชนา เลขที่ 165 หมู่ 7 ต.โพนงาม อ.กมลาไสย จ.กาฬสินธุ์ 46130,46130
A33W338137,ธนาคารอาคารสงเคราะห์,สาขาสุราษฎร์ธานี  31/10 ถ.สุราษฎร์-พุนพิน ต.วัดประดู่ อ.เมือง จ.สุราษฎร์ธานี 84000,84000
AC2Z338188,ธนาคารอาคารสงเคราะห์,"สาขา เดอะมอลล์ งามวงศ์วาน  ศูนย์การค้าเดอะมอลล์ งามวงศ์วาน ชั้น 5 ห้อง 527 ต.บางเขน อ.เมืองนนทบุรี จ.นนทบุรี 11000  โทร. 02-121-4588-9, 02-121-4628",11000
AC2Z338177,ธนาคารอาคารสงเคราะห์,สาขาเซ็นทรัล พระราม 9 ศูนย์การค้าเซ็นทรัลพลาซา แกรนด์ พระราม 9 ชั้น 5 ถนนรัชดาภิเษก ห้วยขวาง เขตห้วยขวาง กรุงเทพมหานคร 10310  โทร. 02-160-3426-9 แฟกซ์. 02-160-3426-9 ต่อ 104,10310
A35E445395,ธนาคารอาคารสงเคราะห์,สาขาเพชรบุรี  2/85-7 ถ.เพชรเกษม ต.ไร่ส้ม อ.เมืองเพชรบุรี จ.เพชรบุรี 76000,76000
A33W338146,ธนาคารอาคารสงเคราะห์,สาขาพนัสนิคม  156/1-2 ถนนศรีกุญชร ตำบลพนัสนิคม อำเภอพนัสนิคม จังหวัดชลบุรี 20140,20140
A345308984,ธนาคารอาคารสงเคราะห์,สาขาประจวบคีรีขันธ์ 49 ถ.ประจวบคีรีขันธ์ ต.ประจวบฯ อ.เมือง จ.ประจวบคีรีขันธ์ 77000,77000
A33W338105,ธนาคารอาคารสงเคราะห์,สาขาเคาน์เตอร์การเงิน ไอ ที สแควร์  333/100 หมู่ที่ 4 ถนนแจ้งวัฒนะ แขวงตลาดบางเขน เขตหลักสี่ กรุงเทพฯ 10210,10210
A33W338141,ธนาคารอาคารสงเคราะห์,สาขาถนนราษฎร์อุทิศ (หาดใหญ่) จ.สงขลา  61/5 ถนนราษฎร์อุทิศ ซอย 1/1 ตำบลหาดใหญ่ อำเภอหาดใหญ่ จังหวัดสงขลา 90110,90110
A345308985,ธนาคารอาคารสงเคราะห์,สาขาชุมพร  7/2 หมู่ 5 ถ.ชุมพร-กระบุรี ต.วังไผ่ อ.เมือง จ.ชุมพร 86000,86000
98251815653364,ธนาคารอาคารสงเคราะห์,สาขาดอนเมือง 174 /9-11  ถนนวิภาวดีรังสิต  แขวงสีกัน เขตดอนเมือง กรุงเทพฯ 10210,10210
A33W338081,ธนาคารอาคารสงเคราะห์,สาขาราชดำเนิน  97 ถนนราชดำเนินกลาง แขวงวัดบวรนิเวศ เขตพระนคร กรุงเทพฯ 10200,10200
AC11361056,ธนาคารออมสิน,สำนักงานใหญ่ 470 ถนนพหลโยธิน แขวงพญาไท เขตพญาไท กทม. 10400,10400
A33W309495,ธนาคารอาคารสงเคราะห์,สาขานครศรีธรรมราช 543 ถ.ราชดำเนิน ต.ในเมือง อ.เมือง จ.นครศรีธรรมราช 80000  โทร.075-346-950-1,80000
